1.609255907193593549e-04,1.991992350852676873e-04,1.733492225609128653e-04,1.225504176178531380e-04,1.366060141819802967e-04,1.331064132870636389e-04,1.132583177836710603e-04,1.394198222887946736e-04,1.628084816097604987e-04,1.653390462885991985e-04
1.043527790213273111e-04,1.454511944266464682e-04,1.989438086082079889e-04,1.038392007718666135e-04,1.180597782023681082e-04,1.765882504622802668e-04,1.771246873216703564e-04,1.127171573053257055e-04,1.009372017440657071e-04,1.920409916162606862e-04
1.643726989026928311e-04,1.554093903925907476e-04,1.326504679772100965e-04,1.067926951347607239e-04,1.348487262210894429e-04,1.464979014121068398e-04,1.448797340006601039e-04,1.180503523371418940e-04,1.109348126390711392e-04,1.524016148351690035e-04
1.176119448266739259e-04,1.455016015256257794e-04,1.810086828451713023e-04,1.847471122830342412e-04,1.926216340194748041e-04,1.819614497246222493e-04,1.941584439956384796e-04,1.770643936463064125e-04,1.118379141984258165e-04,1.814300096335600115e-04
1.448245752571889378e-04,1.648218157418327790e-04,1.874870158581046404e-04,1.219108687587837602e-04,1.491061152007900205e-04,1.561658839988127830e-04,1.752410805853780768e-04,1.731524824259776771e-04,1.944953002581757586e-04,1.055381989434148068e-04
1.804545349841979506e-04,1.251547798663562683e-04,1.850678166425930352e-04,1.938619255453659135e-04,1.807629268227398133e-04,1.552304363583013695e-04,1.753503569483807448e-04,1.782621864890105356e-04,1.464613056995364238e-04,1.494591912770118416e-04
1.802509351728857618e-04,1.322170522143795060e-04,1.992318925211809485e-04,1.474682216278271659e-04,1.415042727767970869e-04,1.285441155064831161e-04,1.217391540827261054e-04,1.166747220369820172e-04,1.101870380056187333e-04,1.867985574621704560e-04
1.493791883591669893e-04,1.062245183742455108e-04,1.062760483619368073e-04,1.040706901203111560e-04,1.825024588905085952e-04,1.422336096344587375e-04,1.115313296716738709e-04,1.188430562747152755e-04,1.270579842732806370e-04,1.577415179537379844e-04
1.246690538343407618e-04,1.313536983341940883e-04,1.217418302592461590e-04,1.042432177336266857e-04,1.660268647314416704e-04,1.104833145391291913e-04,1.421995752976869015e-04,1.392542178629920294e-04,1.131522627151736209e-04,1.991113589936417780e-04
1.439635613852640846e-04,1.728458855232053841e-04,1.144373431282737891e-04,1.966040566369066345e-04,1.427018374015774573e-04,1.796783328939155955e-04,1.079362548922309974e-04,1.866878415782737000e-04,1.308507804540037062e-04,1.437968426164089558e-04
1.818213459784178776e-04,1.364685901984513585e-04,1.295328822833408881e-04,1.929161603521961827e-04,1.738579359088774149e-04,1.702619131366253430e-04,1.834501446119833992e-04,1.899252052075500578e-04,1.184837895330065159e-04,1.165042966019669263e-04
1.646008947469050014e-04,1.346361402531518826e-04,1.443820238497738550e-04,1.036649721738860328e-04,1.953715341055755326e-04,1.914972283887381242e-04,1.323985519513803412e-04,1.246382676911372909e-04,1.187297960838986662e-04,1.033998967985459369e-04
1.628043378040687158e-04,1.828466913299829427e-04,1.095916306466988182e-04,1.216163785647891041e-04,1.123576334035866151e-04,1.295638264168274872e-04,1.422729485286275321e-04,1.807936186113087457e-04,1.874469968647797633e-04,1.828943262931824291e-04
1.416304435370567300e-04,1.139423993792205596e-04,1.485223179987031877e-04,1.866109511109264576e-04,1.181104541468572521e-04,1.052802903150921787e-04,1.396228712795814677e-04,1.161314988664804905e-04,1.647956449208064797e-04,1.340195542777342303e-04
1.711589753192009210e-04,1.599006489774742015e-04,9.470060123306028399e-05,1.363345035366217135e-04,5.358846836056759666e-05,1.383663629890061317e-04,1.273391640775604254e-04,1.438404413631598109e-04,1.822049204736916179e-04,1.742372384131781621e-04
1.304769350434266677e-04,1.107185044859424747e-04,1.308233131186563466e-04,1.190677541813839194e-04,1.088486431789823758e-04,1.152447440409793235e-04,1.864878861038197870e-04,1.506467464036404132e-04,1.320956653998587899e-04,9.691913724946073683e-05
1.877590593327434600e-04,1.879477391659412587e-04,1.050259923539282025e-04,1.028522258024800910e-04,1.289691766070502372e-04,1.583250195585749604e-04,1.453559514005052056e-04,1.397652721190316817e-04,1.805554369940217470e-04,1.004546479788485540e-04
1.833197860148144990e-04,1.787061677424901655e-04,1.237156161284167768e-04,1.839974006434019521e-04,1.869814170513885046e-04,1.011221783200099745e-04,1.377290083779937288e-04,1.630659731621644576e-04,1.665040388044559765e-04,1.603034720706158741e-04
1.043846416983744592e-04,1.221254933034697152e-04,6.129171665781222948e-05,1.159733366894325689e-04,1.374942823925488745e-04,1.288260905622345943e-04,1.670003898305480981e-04,1.161783938335917267e-04,1.929838769086568320e-04,1.561057908846742628e-04
1.585561236460862535e-04,1.055539581924940559e-04,5.045773195840382193e-05,1.774725277787605256e-04,6.247570536824824047e-05,1.150071526625909209e-04,1.430117018421199200e-04,1.828944964750118867e-04,1.658821182570204228e-04,1.269834195553151050e-04
1.058070169650539668e-04,1.389992378718184088e-04,8.089449091383063843e-05,1.570441926751363262e-04,1.117307475506211528e-04,1.846973028782938127e-04,2.253400145852687913e-04,9.615417146235379726e-05,1.274997194143371779e-04,1.782167508685765468e-04
1.649083271116303588e-04,2.581430223011837522e-04,-4.880928387480626369e-05,1.049661525072216655e-04,3.467209925348249726e-05,1.717509472888115207e-04,9.858139540679737556e-05,1.001677506893672000e-04,1.000088796093439756e-04,1.809953237629018075e-04
1.819759802360327704e-04,2.163286478702121016e-04,-7.091338823453694658e-06,1.486590650007796484e-04,1.394565641420041221e-04,1.107013195205965820e-04,1.043283192365911224e-04,1.059241608126779095e-04,1.168566276778967129e-04,1.120510108137804691e-04
1.253973754315265438e-04,1.691485844483142491e-04,1.860682989870061682e-04,1.750168825641824140e-04,-8.457244054906372721e-06,1.153267543037668139e-04,8.104035403347564163e-05,1.710184923952753726e-04,1.193561236771925382e-04,1.321520964680955742e-04
1.296549276568203265e-04,1.286572936608021758e-04,2.163456633836425094e-04,1.669529019178755589e-04,9.443071326139593886e-05,1.569999244792506451e-04,9.020578058944908433e-05,1.376310335373592613e-04,1.553334963054146106e-04,9.357141587287919982e-05
1.339703737690849030e-04,1.508306829633457259e-04,1.648883545985244234e-04,1.749444188170901505e-04,1.308560586746174061e-04,1.596623163455735740e-04,1.355905512557561521e-04,9.914239245492980799e-05,1.917832097095955039e-04,1.432827529966754850e-04
1.468358017874777733e-04,1.042636290460408570e-04,1.466622201758196466e-04,1.638063206929867976e-04,1.146082823503471613e-04,1.030670170189537861e-04,1.547368804312020823e-04,1.627786786497235547e-04,1.802588174465621083e-04,1.486675126070831961e-04
1.342230325657410301e-04,1.567511759002702108e-04,1.257073693674435266e-04,1.647940468501903749e-04,1.667070906277437687e-04,1.955767459925177173e-04,1.265889742959972755e-04,1.331676004817667486e-04,1.306500246910120161e-04,1.376599857234072678e-04
1.016738889738342025e-04,1.461261163494500159e-04,1.521372752074574874e-04,1.261983002442148530e-04,1.496165324238015381e-04,1.279476458102370476e-04,1.599562542284662118e-04,1.063559826697652689e-04,1.887135756877349982e-04,1.427924355381707255e-04
1.383423753004012007e-04,1.509460973208400002e-04,1.334061418865246679e-04,1.123821286726664573e-04,1.706830479622144735e-04,1.414256822833186102e-04,1.702804693648869933e-04,1.758829983915564477e-04,1.142420257056504936e-04,1.248310917658664693e-04
1.149252278472234035e-04,1.385680204085050374e-04,1.488370434034460915e-04,1.574208348302249627e-04,1.499929087373812393e-04,1.948932011055897742e-04,1.194309047963564496e-04,1.319426890646781649e-04,1.465554600153727268e-04,1.685578689908750593e-04
1.267224196849316207e-04,1.223953047524338424e-04,1.967447298191661999e-04,1.683864778173684864e-04,1.511563313822867922e-04,1.220998185544907883e-04,1.143599843580717323e-04,1.733119156678773721e-04,1.067868404349171254e-04,1.036626727075391259e-04
1.982617340315679820e-04,1.113518531223443191e-04,1.486707619586633987e-04,1.301280767835431991e-04,1.212811222751218647e-04,1.532346660489998112e-04,1.917405290096171758e-04,1.965953753871037366e-04,1.394033998472109985e-04,1.453027747882028732e-04
1.033248192255529162e-04,1.218335289197114386e-04,1.681234651196782896e-04,1.293074945404943852e-04,1.588755310872002040e-04,1.701002358666497667e-04,1.970689418362760203e-04,1.749434970655643225e-04,1.546322058164910265e-04,1.849335307836500776e-04
1.972895353599940624e-04,1.290993343122652406e-04,1.035411078972385784e-04,1.072502781832210652e-04,1.895774484885796797e-04,1.440610243373076837e-04,1.785724349581160441e-04,1.923475773525943559e-04,1.444479003210983215e-04,1.322056678688261462e-04
1.249645823614331432e-04,1.973589948009514842e-04,1.840522661138774946e-04,1.594861618938924136e-04,1.740993858015753531e-04,1.742050340451923413e-04,1.021293181630925355e-04,1.158116603100159273e-04,1.488748478231598877e-04,1.919832646979497109e-04
1.030851175341566082e-04,1.004405258499280483e-04,1.728760328244626334e-04,1.621744655527526625e-04,1.607388744220344327e-04,1.043232197352384383e-04,1.911626389788691216e-04,1.226301658328581164e-04,1.523424469023787367e-04,1.318413761664798828e-04
1.840876375512861120e-04,1.602591586563342167e-04,1.126226666940479434e-04,1.589332874118988504e-04,1.190355439933455696e-04,1.789597886310988391e-04,1.882617926033902341e-04,1.039437105540611775e-04,1.208690234898171853e-04,1.597660178317458876e-04
1.218601199313276207e-04,1.941900980601014978e-04,1.617998382892329925e-04,1.535492829137889432e-04,1.001346960328902463e-04,1.592995322082938273e-04,1.327646432631167687e-04,1.221531370533519378e-04,1.201607407937725039e-04,1.933541086592247037e-04
9.995670520132904368e-05,1.594182220889168750e-04,1.873627663136904543e-04,1.903175598979155885e-04,1.701473821131092433e-04,1.751849988269505332e-04,1.387648208121222519e-04,1.391798544948889805e-04,1.336598402345795067e-04,1.174154261430199463e-04
1.292875516501115340e-04,1.435319776045857897e-04,1.610137178472107627e-04,1.008701790449720195e-04,1.692177747498030925e-04,1.467802988733349627e-04,1.843854026115444628e-04,1.167043185733411819e-04,1.039928645355850785e-04,1.624030941345188750e-04
1.147031970600998082e-04,1.810394091382601899e-04,1.504588242609980128e-04,1.010951502517603543e-04,8.628787471754383563e-05,1.393270421902803656e-04,1.268580496945599472e-04,1.623278930109458770e-04,1.954254337421771509e-04,1.547167058053938130e-04
1.000746777643769206e-04,1.434610574940354665e-04,1.103780616815618147e-04,1.639557736698640659e-04,1.950857241953588459e-05,1.786257819733015053e-04,9.847311933130238474e-05,1.033202163510120637e-04,9.296627451004479926e-05,1.608670678506320714e-04
1.282809149578950777e-04,1.067793638927434411e-04,7.416750496326656426e-05,4.177605336362918373e-05,-4.893286916242072475e-05,1.688382879135876230e-04,3.299807486847298348e-04,1.492533639959261896e-04,7.887096533284382110e-05,1.121157212340276397e-04
7.372834196900562625e-05,1.269506635771124709e-04,1.504619594463851959e-04,3.630868101083044265e-05,-5.772651249594681303e-05,1.614013181296202306e-04,2.375804957867307197e-04,1.245184242147671851e-04,1.530330834336525480e-04,1.048773185570161528e-04
8.759425391341561795e-05,1.219723837308052324e-04,1.275574831872421555e-04,8.277457779731782126e-05,-7.505009164312368059e-05,5.166410083546980122e-05,6.874791658812318823e-05,1.056480302914973942e-04,8.671665926369593615e-05,7.698692746648673317e-05
4.537230873528854698e-05,7.539883111038289286e-05,4.801948010317179974e-05,7.958174230375452481e-05,-1.566154382344587897e-04,7.976030643211580191e-05,1.362678793338602582e-04,8.380780439944255560e-05,1.203300422560779989e-04,1.432072779683370818e-04
4.875202551191631348e-05,1.410478751740074760e-04,-2.594848148768805294e-04,1.129538870976282659e-04,-2.819454272201901311e-04,4.013073582069697946e-05,4.096636833063263409e-04,9.177439207892258439e-05,2.443792542881646751e-05,1.896115092590537277e-05
-7.485427847148500556e-05,1.310711368586466410e-04,-4.245531973385028917e-04,6.896655190536483742e-05,-3.422992463694950194e-04,5.849844652835474406e-06,6.788837322260249559e-04,8.708887065903045779e-05,-5.069160149728858155e-05,2.503227223178730080e-06
-5.337667734826201827e-05,4.237581457849501831e-04,-4.362343114231826769e-04,1.848692118347922017e-05,-4.325517436535306678e-04,-8.651416352533993184e-06,3.460167151496259760e-04,3.840286011558310237e-05,-1.356077149050121603e-04,-7.209105286513944237e-05
-1.479601475299950424e-04,4.151949742961410215e-04,-3.412111661280056761e-04,6.343986060959823424e-05,-3.819519716473941109e-04,-9.993063707068124319e-05,1.564415757699309209e-04,1.260135776101357615e-04,-2.153662545168346482e-04,-3.053000194918837685e-05
-1.220741733379569543e-04,1.525294735175885727e-04,-1.051040475054884231e-04,2.195140627911258002e-05,-3.983879764692921897e-04,-1.249816825491007095e-04,1.070471432343534079e-04,1.104028837484277275e-04,-1.159857947755870127e-04,-5.960277245288953121e-05
-1.323814151282768519e-04,1.032093997578784457e-04,-4.433639132327369943e-04,5.368792750958302918e-05,-1.681598709342900738e-04,4.268054533200107785e-05,2.647009700122630958e-04,9.750860217127301193e-05,-5.723538497753069928e-05,-2.108969625874270522e-05
-8.499105369467263658e-05,1.098248953203731488e-04,-4.711337059811104215e-04,9.826800252772115748e-05,-9.204873076240360243e-05,4.823374709823651012e-05,3.638055124587362844e-04,1.332344304571810815e-04,1.625414520782154535e-04,3.723326914942651537e-05
-7.888867137388389005e-05,1.557448430100113578e-04,-2.359081528325790357e-04,5.772948595698699457e-05,6.380831919332099491e-05,1.951091765926957802e-05,6.146383900713768165e-04,1.271989715699085887e-04,7.437397728554327534e-06,3.416505591563269499e-05
1.318796226298853858e-05,1.115320274607000029e-04,-5.090301367014658177e-05,8.503304114606097502e-05,7.965831967448701106e-05,-2.438096017955588028e-05,4.471685281509819453e-04,1.701448518171384209e-04,1.163356993292133027e-04,1.152197081575238684e-04
6.019673203165749051e-05,1.701430364640628759e-04,-5.999404263871781478e-05,1.325777755738873813e-04,1.789722818898226890e-04,3.726999121200164289e-05,4.584130140774392097e-04,1.594388162424101698e-04,1.047324000617695324e-04,1.662789523942810978e-04
1.350347952840924549e-04,1.019962922127460426e-04,-4.930991668982034990e-05,9.948513593006154572e-05,1.840752056535121389e-04,5.642730704940295282e-05,3.673032438245592605e-04,1.728116524588576490e-04,1.165278298845358649e-04,1.595185009460109232e-04
1.388247756893464522e-04,1.014563807911122236e-04,1.547023565392022389e-04,1.798900803859791915e-04,1.095032863200841766e-04,1.952581991282361100e-04,2.313181848277177162e-04,1.090786576771405052e-04,1.081164738583590925e-04,1.801335662799874926e-04
1.327502860172724217e-04,1.139268427053780742e-04,1.771516156119257873e-04,1.834273491081603801e-04,1.361265362026567428e-04,1.796453721106009099e-04,1.215166096566369078e-04,1.606083365618676947e-04,1.665881282238161523e-04,1.064898516160206531e-04
1.781802798833402774e-04,1.340340167174659239e-04,1.754136981586505435e-04,1.200116495059871068e-04,1.885264242493177279e-04,1.061059006846628401e-04,1.482301800108387364e-04,1.719752421703473258e-04,1.411530483186102978e-04,1.534031944752998317e-04
1.510287418272872253e-04,1.108029004783536129e-04,1.628554049615678584e-04,1.712510531658346133e-04,1.378128686027440804e-04,1.044958150287864259e-04,1.681935106310083095e-04,1.445304979246825512e-04,1.510297464777814777e-04,1.702271054505351668e-04
1.018638329249796901e-04,1.875343859880815821e-04,1.441625255488770746e-04,1.780093288059747124e-04,1.320816301608079325e-04,1.293000061406340069e-04,1.894476538367346227e-04,1.492991418030972675e-04,1.762787816923750361e-04,1.202620029170486910e-04
1.855871507645952224e-04,1.321975254325006991e-04,1.823088401067539421e-04,1.717277124008815496e-04,1.804600331034598504e-04,1.366770549007977542e-04,1.071741032405463482e-04,1.000272772905506924e-04,1.097634109906490106e-04,1.989082016414561098e-04
1.455572341846970953e-04,1.565527921995462930e-04,1.335935425312539102e-04,1.098530485993657360e-04,1.153043629275701099e-04,1.578548720157737140e-04,1.681364628374423537e-04,1.611524021150847108e-04,1.626471046261238214e-04,1.056958300281530990e-04
1.493404084261453651e-04,1.824296239862251688e-04,1.396260285621435165e-04,1.665724097409789970e-04,1.697259935057585025e-04,1.055697053176705795e-04,1.765828129190696221e-04,1.646450444505382412e-04,1.661393024792548760e-04,1.127053230704393644e-04
1.794960997856376696e-04,1.615231686369469411e-04,1.081473831280929784e-04,1.176118050724774835e-04,1.567887276846893242e-04,1.799552196603910396e-04,1.664795931575427260e-04,1.445374635506095477e-04,1.936764266484578489e-04,1.114366074450627374e-04
1.787257859026848293e-04,1.049552654437138985e-04,1.679381868984373906e-04,1.714676060638666445e-04,1.924060078696769973e-04,1.831874773071921086e-04,1.685731151935925258e-04,1.936491638450134594e-04,1.779178215086812693e-04,1.652985473994431314e-04
1.320669285274687454e-04,1.470775737255203405e-04,1.869524906676764062e-04,1.749940651270508456e-04,1.593570486233266911e-04,1.629231514926356953e-04,2.424914625890471252e-04,1.767188851710881721e-04,1.097393657138632465e-04,1.033076021217135511e-04
1.416284204468247693e-04,1.468952019866048733e-04,1.783186216467715849e-04,8.425941682816445364e-05,2.455870529970709365e-05,1.801282367910026253e-04,2.502614983219864802e-04,1.259374895289188225e-04,1.870437191686296144e-04,1.107618163232580738e-04
4.130416077347053521e-05,1.033669185677414144e-04,1.737360996689821246e-04,5.043891742267609735e-05,-8.304833932592236309e-05,3.915787777689081671e-05,3.139475330714729443e-04,9.774546103147754123e-05,7.302253633987522885e-05,8.030090744994102306e-05
2.462422048171954828e-05,7.399013187803677198e-05,2.227755185242585585e-04,2.699239785149374639e-04,-1.718401828395523445e-04,5.251248636888773165e-05,3.059423602141615782e-04,3.152405429541465924e-05,3.934225846600770813e-05,1.465093790408597508e-04
2.152626499611314721e-05,6.153868483172001670e-06,2.083492352346962581e-04,1.625618038115642702e-04,-2.357056980077600517e-04,1.135178619673385338e-04,8.973255894066092721e-05,2.165337301257393428e-05,4.909510678713568325e-05,4.176544472752624643e-05
-5.673161077898327380e-05,-5.691052847024520095e-05,1.277087166523222070e-04,1.187293149304081486e-04,-3.740667163536485389e-04,2.803905742639404815e-04,1.160737775226048377e-04,5.300548521636604685e-05,-1.674019143219259632e-05,6.271349733285369935e-05
-4.980445732628971172e-05,-2.834709115898385623e-05,-4.992379565800110345e-05,1.595526118020181787e-04,-4.917871359531323641e-04,7.125355250094942740e-05,-5.668414338544352772e-05,6.882499044398304631e-06,-1.355546943710100145e-04,-4.616347920303577135e-05
-2.042664080313381404e-04,-3.718564944514781865e-04,-6.379957000005207163e-05,3.546915088975132911e-04,-7.160070543371534332e-04,-1.093008171579630544e-04,9.334780770561522671e-05,2.281047350166530614e-05,-2.847376356765495063e-04,-1.218624717363889990e-04
-3.889397787006206248e-04,-2.740763797796298327e-04,-1.466063674561562404e-04,3.171710289643908253e-04,-1.067941363481047980e-03,-1.766059707195586568e-05,4.377252053430736277e-04,-2.868399733005941215e-05,-5.309413995566807619e-04,-2.207805599521820447e-04
-4.965273547499411992e-04,-1.110969160725888336e-04,-3.741555004741793362e-04,1.988309369066378079e-05,-1.074949346777371749e-03,7.015930830062608032e-05,2.107180572832340754e-04,-2.000181798979042193e-05,-5.724670714109686160e-04,-2.820763051299106784e-04
-6.928923943683393824e-04,-2.021352272355521405e-04,-5.023649821304086195e-04,-2.715143637654872312e-04,-9.928402214491914915e-04,7.023771995968316442e-05,3.467952876324703615e-04,-5.811281933890190287e-05,-5.349802001049201597e-04,-3.277134758521447274e-04
-6.959776423222264075e-04,-2.950532021410207009e-04,-2.410941215225238614e-04,-3.571929732314739719e-04,-7.207128098082898502e-04,1.870419007821129767e-04,9.580844719923840304e-05,-8.449274585325366029e-05,-8.179454512637379009e-04,-3.482438357789817548e-04
-4.646937317878991214e-04,-2.526681232500926954e-04,-5.537495840469379557e-04,-2.183190752003551064e-04,-5.441082429656896296e-04,-5.090008143308992506e-06,6.872372819214058641e-04,-1.952885192658937634e-05,-8.503751365094766850e-04,-3.336883432325661288e-04
-6.989049304516737997e-04,-2.752088245368765318e-04,-7.995516545229095200e-04,2.626919002518876946e-05,-2.373706607823455742e-04,-9.614528591306856567e-05,9.790476361944725706e-04,4.128886331565255626e-05,-7.172903721756088927e-04,-2.516393111651758275e-04
-5.253129686534148586e-04,-1.277876391296170163e-04,-6.171494023970735578e-04,2.007738580986844585e-04,-1.938860204618200842e-04,-3.669368474734061741e-04,1.265421561490088663e-03,5.777293502029055177e-05,-5.853906683765473361e-04,-7.185825704525438708e-05
-3.452225192272951747e-04,-6.831085306394045205e-05,-3.367860153000843846e-04,1.819178020799943273e-04,-5.077201474009851326e-05,-3.455649518006638108e-04,1.358673010972668649e-03,1.172460273058053713e-04,-1.670411647534975085e-04,-9.467369597453671607e-06
-3.834846754167676704e-05,-4.074766929679432542e-05,-2.483385029871031601e-04,6.890081180769060413e-05,-4.676317932693353064e-06,2.715098021028152809e-06,9.513948390236746933e-04,6.306325682479979209e-05,3.541688187855169818e-05,3.580414155860006539e-05
8.557374856170527240e-05,1.151351993585536602e-04,-6.840378130546424351e-05,9.691627481627229656e-05,5.064115834248429155e-05,2.131645175348530609e-04,9.216738905216323701e-04,8.516789857154541117e-05,3.881621237756728316e-05,8.732810230874032487e-05
5.613326921210065015e-05,1.525438768629135979e-04,3.351587882122503435e-05,1.003143253587593321e-04,7.457373087023200329e-05,2.307061343206530531e-04,6.086477599452161597e-04,1.821131480468481058e-04,1.391009066658959999e-04,1.102512019805489433e-04
9.953311915561931505e-05,7.958521370981528405e-05,7.566537343213809177e-05,1.283873151976598994e-04,9.852999291866946282e-05,2.170196119975656521e-04,3.265061526943619907e-04,1.383198888569334519e-04,1.473249331600027753e-04,1.511840482802426320e-04
1.468763991432026962e-04,1.467901356585275656e-04,1.088691080210628560e-04,1.191475736608772946e-04,1.863368631174947118e-04,1.857425547052348142e-04,5.604807030852363396e-05,1.714703572304420961e-04,1.609111678426054467e-04,1.752176746913603161e-04
1.856575792677367116e-04,1.066588239395764863e-04,1.514621583298267555e-04,1.941459745250314782e-04,1.546312520116885803e-04,1.101621104840489184e-04,1.335160017638958873e-04,1.877460441369427184e-04,1.000112916736387752e-04,1.091794852874664409e-04
1.721361518491459485e-04,1.056292214052762890e-04,1.140814997204813385e-04,1.858546447486154722e-04,1.035733924863759794e-04,1.099795804516601921e-04,1.323863335860655523e-04,1.020413893463232289e-04,1.663575682040318194e-04,1.272689835365236157e-04
1.625259098671859683e-04,1.712447135532813242e-04,1.063649185846438018e-04,1.159338180258373107e-04,1.146894499211129791e-04,1.122362029495180995e-04,1.910791002429013596e-04,1.242837911539714532e-04,1.979271832950678758e-04,1.222611053876122660e-04
1.784563910506148908e-04,1.251532853452664575e-04,1.473180832750285707e-04,1.736271491137413839e-04,1.935225651691764950e-04,1.713292717737064166e-04,1.373725145586159025e-04,1.314643723668835573e-04,1.492028159014656917e-04,1.525606669393723437e-04
1.419836682468251295e-04,1.357621907055974375e-04,1.530132179776959181e-04,1.704162431209619232e-04,1.519741754534500056e-04,1.533934488861420564e-04,1.029768099609878855e-04,1.201936858591560011e-04,1.269980258651561738e-04,1.010482735570483775e-04
